"","sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
"296",1140,38,4.54,36,7.93,3.52,"TRUE","FALSE","TRUE","FALSE","A"
"297",1310,72,0.51999998,1,1.92,3.48,"FALSE","FALSE","FALSE","FALSE","B"
"298",940,86,2.21,45,20.4,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
"299",970,99,4.0100002,75,18.7,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
"300",970,42,1.42,39,27.5,2.28,"FALSE","FALSE","TRUE","FALSE","C"
"301",1150,17,0.47,12,25.5,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
"302",1020,42,3.9000001,83,21.3,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
"303",900,43,2.6800001,38,14.2,2.74,"FALSE","FALSE","TRUE","FALSE","B"
"304",850,15,2.5599999,39,15.2,2.5999999,"TRUE","FALSE","TRUE","FALSE","B"
"305",1330,16,2.1800001,6,2.75,4,"FALSE","FALSE","TRUE","FALSE","A"
"306",880,52,0.25999999,4,15.4,2.78,"FALSE","FALSE","TRUE","FALSE","B"
"307",1090,50,2.1500001,7,3.26,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"308",1030,12,0.1,4,40,1.41,"FALSE","FALSE","TRUE","FALSE","D"
"309",1020,16,1.48,30,20.3,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
"310",1030,45,1.2,68,56.7,1.97,"FALSE","FALSE","TRUE","FALSE","C"
"311",1380,55,1.23,1,0.813,3.8,"FALSE","FALSE","TRUE","FALSE","A"
"312",1240,84,1.97,3,1.52,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
"313",980,45,3.21,108,33.6,2.53,"FALSE","FALSE","TRUE","FALSE","B"
"314",1120,46,1.25,87,69.6,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"315",1110,86,0.60000002,12,20,2.72,"FALSE","FALSE","TRUE","FALSE","B"
"316",1430,78,2.8499999,14,4.91,3.55,"TRUE","FALSE","TRUE","FALSE","A"
"317",1230,50,2.95,43,14.6,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
"318",1090,50,3.2,6,1.88,3.8800001,"FALSE","FALSE","FALSE","FALSE","A"
"319",1000,12,2.51,93,37.1,2.25,"FALSE","FALSE","TRUE","FALSE","C"
"320",1100,78,2.25,112,49.8,3.2,"FALSE","FALSE","TRUE","FALSE","B"
"321",1320,99,4.2800002,171,40,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
"322",1210,41,3.6500001,90,24.7,2.6800001,"FALSE","FALSE","TRUE","FALSE","B"
"323",1250,82,3.3699999,56,16.6,2.73,"FALSE","FALSE","TRUE","FALSE","B"
"324",950,48,3.28,29,8.84,1.29,"FALSE","FALSE","TRUE","FALSE","D"
"325",1000,14,2.5999999,68,26.2,1.64,"FALSE","FALSE","TRUE","FALSE","C"
"326",1160,13,2.79,6,2.15,3.76,"FALSE","FALSE","TRUE","FALSE","A"
"327",980,12,0.22,13,59.1,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
"328",1000,42,2.76,70,25.4,2.76,"FALSE","FALSE","TRUE","FALSE","B"
"329",780,100,2.49,55,22.1,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
"330",1010,17,1.29,11,8.53,3.4100001,"FALSE","FALSE","FALSE","TRUE","B"
"331",850,36,3.5799999,135,37.7,1.77,"TRUE","FALSE","TRUE","FALSE","C"
"332",1060,53,2.99,149,49.8,1.77,"TRUE","FALSE","TRUE","FALSE","C"
"333",1180,116,4.0100002,158,39.4,2.55,"FALSE","FALSE","TRUE","FALSE","B"
"334",1070,16,4.1599998,120,28.8,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
"335",1090,107,5.9499998,319,53.6,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"336",1150,76,2.6900001,99,36.8,2.3599999,"FALSE","FALSE","TRUE","FALSE","C"
"337",1150,52,2.77,43,15.5,3.53,"FALSE","FALSE","TRUE","FALSE","A"
"338",1230,48,1.96,6,3.06,3.8699999,"FALSE","FALSE","TRUE","FALSE","A"
"339",1120,45,3.3599999,23,6.85,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
"340",870,11,3.6199999,105,29,1.36,"FALSE","FALSE","FALSE","TRUE","D"
"341",1030,86,3.8,9,2.37,2.79,"FALSE","FALSE","FALSE","FALSE","B"
"342",1150,54,4.8499999,70,14.4,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"343",1140,54,0.1,7,70,3.29,"FALSE","FALSE","FALSE","FALSE","B"
"344",1040,110,4.1999998,84,20,2.48,"FALSE","FALSE","TRUE","FALSE","C"
"345",1100,45,2.9200001,33,11.3,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
"346",1150,107,5.6599998,147,26,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
"347",1410,17,4.1999998,36,8.57,4,"FALSE","FALSE","TRUE","FALSE","A"
"348",1040,105,2.54,120,47.2,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
"349",1140,50,3.2,100,31.2,2.8,"FALSE","FALSE","TRUE","FALSE","B"
"350",1130,112,3.9200001,156,39.8,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
"351",1220,49,4.6100001,278,60.3,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"352",1110,16,4.5100002,102,22.6,3.3699999,"FALSE","FALSE","TRUE","FALSE","B"
"353",1150,20,3.53,22,6.23,3.4000001,"FALSE","FALSE","TRUE","FALSE","B"
"354",890,44,4.29,78,18.2,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
"355",1030,115,4.1900001,142,33.9,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
"356",1090,18,3.46,55,15.9,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
"357",1110,17,5.04,173,34.3,3,"FALSE","FALSE","TRUE","FALSE","B"
"358",1080,42,4.7600002,275,57.8,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"359",1130,17,5.04,101,20,3.8199999,"FALSE","FALSE","TRUE","FALSE","A"
"360",1050,107,2.7,50,18.5,2,"FALSE","FALSE","TRUE","FALSE","C"
"361",1130,109,1.79,104,58.1,2.6700001,"TRUE","FALSE","TRUE","FALSE","B"
"362",1200,14,1.67,24,14.4,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"363",800,75,0.1,4,40,2.26,"FALSE","FALSE","FALSE","FALSE","C"
"364",1070,82,1.8200001,8,4.4,3.02,"FALSE","FALSE","TRUE","FALSE","B"
"365",930,79,2.28,128,56.1,2.45,"FALSE","FALSE","TRUE","FALSE","C"
"366",1170,64,2.28,13,5.7,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
"367",980,41,2.1400001,32,15,2.53,"FALSE","FALSE","TRUE","FALSE","B"
"368",1200,43,2.1400001,20,9.35,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
"369",1170,86,1.64,4,2.44,3.4000001,"FALSE","FALSE","TRUE","FALSE","B"
"370",900,58,1.72,14,8.14,3.2,"FALSE","FALSE","TRUE","FALSE","B"
"371",1240,68,1.62,92,56.8,2.95,"FALSE","FALSE","TRUE","FALSE","B"
"372",1190,94,1.24,25,20.2,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
"373",1000,49,3.3,178,53.9,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
"374",940,12,0.1,3,30,2.75,"FALSE","FALSE","TRUE","FALSE","B"
"375",980,107,2.47,98,39.7,2.54,"FALSE","FALSE","TRUE","FALSE","B"
"376",1200,49,0.85000002,17,20,2.95,"FALSE","FALSE","FALSE","FALSE","B"
"377",1060,74,0.050000001,3,60,1.9,"FALSE","FALSE","TRUE","FALSE","C"
"378",1070,16,3.6099999,71,19.7,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"379",1060,45,1.8099999,34,18.8,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
"380",1060,16,2.6099999,52,19.9,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"381",1270,84,2.3900001,48,20.1,2.8900001,"FALSE","FALSE","TRUE","FALSE","B"
"382",1320,17,1.99,10,5.03,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
"383",1240,67,0.1,4,40,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
"384",1120,16,1.74,33,19,3,"FALSE","FALSE","TRUE","FALSE","B"
"385",1330,18,3.5699999,32,8.96,3.6600001,"FALSE","FALSE","TRUE","FALSE","A"
"386",1130,98,2.47,123,49.8,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
"387",1020,12,2.1500001,59,27.4,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
"388",1050,50,2.8199999,74,26.2,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"389",1010,18,3.1199999,69,22.1,2.6099999,"FALSE","FALSE","TRUE","FALSE","B"
"390",920,38,4.0700002,173,42.5,3.28,"TRUE","FALSE","TRUE","FALSE","B"
"391",1260,21,5.2399998,58,11.1,4,"FALSE","FALSE","TRUE","FALSE","A"
"392",1030,90,0.75999999,8,10.5,3.02,"FALSE","FALSE","TRUE","FALSE","B"
"393",830,19,1.47,71,48.3,3.05,"FALSE","FALSE","TRUE","FALSE","B"
"394",1430,17,3.05,2,0.656,3.76,"FALSE","FALSE","TRUE","FALSE","A"
"395",1210,16,5.46,12,2.2,4,"TRUE","FALSE","TRUE","FALSE","A"
"396",820,69,2.0999999,17,8.1,2.71,"TRUE","FALSE","TRUE","FALSE","B"
"397",1100,57,1.1799999,41,34.7,2.54,"FALSE","FALSE","TRUE","FALSE","B"
"398",1190,73,1.0700001,12,11.2,2.23,"FALSE","FALSE","TRUE","FALSE","C"
"399",1130,45,5.0500002,92,18.2,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
"400",1230,80,0.039999999,3,75,2.77,"FALSE","FALSE","TRUE","FALSE","B"
"401",1290,50,1.51,20,13.2,3.3,"FALSE","FALSE","TRUE","FALSE","B"
"402",1010,96,4.3699999,88,20.1,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
"403",1010,15,0.81999999,21,25.6,1.2,"FALSE","FALSE","TRUE","FALSE","D"
"404",840,45,2.55,52,20.4,2.24,"FALSE","FALSE","TRUE","FALSE","C"
"405",1320,52,7.6399999,69,9.03,3.46,"FALSE","FALSE","TRUE","FALSE","B"
"406",1110,46,2.6199999,115,43.9,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"407",1220,116,3.3900001,176,51.9,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
"408",1060,83,2.0899999,86,41.1,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"409",990,82,2.0899999,110,52.6,2.2,"FALSE","FALSE","TRUE","FALSE","C"
"410",1050,14,1.9299999,50,25.9,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"411",980,14,2.8,77,27.5,1.21,"FALSE","FALSE","TRUE","FALSE","D"
"412",1180,80,1.6900001,48,28.4,3.46,"FALSE","FALSE","TRUE","FALSE","B"
"413",1080,131,1.37,22,16.1,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
"414",640,52,2.1900001,63,28.8,1.73,"TRUE","FALSE","FALSE","TRUE","C"
"415",1240,18,1,33,33,4,"FALSE","FALSE","FALSE","FALSE","A"
"416",1280,46,1.38,28,20.3,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
"417",990,46,0.94,39,41.5,2.76,"FALSE","FALSE","TRUE","FALSE","B"
"418",1120,17,3.4000001,111,32.6,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"419",1060,16,3.4000001,147,43.2,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"420",1060,108,3.28,123,37.5,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"421",1070,15,2.7,99,36.7,2.26,"FALSE","FALSE","TRUE","FALSE","C"
"422",1260,117,3.27,67,20.5,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"423",1190,17,1.39,19,13.7,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
"424",800,54,8.3100004,220,26.5,2.2,"TRUE","FALSE","FALSE","TRUE","C"
"425",1040,39,4.1700001,158,37.9,2.46,"FALSE","FALSE","TRUE","FALSE","C"
"426",1290,45,1.6,2,1.25,3.48,"FALSE","FALSE","TRUE","FALSE","B"
"427",470,69,2.3099999,92,39.8,1.89,"TRUE","FALSE","FALSE","TRUE","C"
"428",990,79,3.1700001,66,20.8,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
"429",1040,104,1.6,49,30.6,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
"430",1100,17,1.83,42,23,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"431",1100,45,1.4299999,36,25.2,3.02,"FALSE","FALSE","TRUE","FALSE","B"
"432",990,80,1.13,53,46.9,2.55,"FALSE","FALSE","TRUE","FALSE","B"
"433",960,13,3.1600001,97,30.7,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
"434",930,117,3.6700001,41,11.2,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"435",1050,97,1.55,84,54.2,2.3599999,"FALSE","FALSE","TRUE","FALSE","C"
"436",1000,50,2.5,73,29.2,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
"437",1000,18,1.36,16,11.8,2.55,"FALSE","FALSE","TRUE","FALSE","B"
"438",1080,14,1.8,49,27.2,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
"439",1020,50,2.8,47,16.8,3.22,"FALSE","FALSE","TRUE","FALSE","B"
"440",1060,47,3.4300001,46,13.4,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"441",970,39,2.21,77,34.8,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
"442",1030,76,2.1300001,140,65.7,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
"443",1080,16,2.8599999,38,13.3,1.62,"FALSE","FALSE","TRUE","FALSE","C"
"444",1140,84,2.1900001,81,37,2.26,"FALSE","FALSE","TRUE","FALSE","C"
"445",1170,51,2.22,9,4.05,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"446",1080,43,4.9699998,136,27.4,1.97,"FALSE","FALSE","TRUE","FALSE","C"
"447",940,16,1,27,27,2.8699999,"FALSE","FALSE","TRUE","FALSE","B"
"448",1080,74,1,24,24,2.48,"FALSE","FALSE","TRUE","FALSE","C"
"449",1200,78,4.1399999,68,16.4,2.3,"FALSE","FALSE","TRUE","FALSE","C"
"450",1160,18,5.1300001,112,21.8,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
"451",1130,49,4.6700001,198,42.4,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"452",1440,15,4.3000002,11,2.56,3.8,"FALSE","FALSE","TRUE","FALSE","A"
"453",850,41,4.3000002,170,39.5,1.9,"FALSE","FALSE","TRUE","FALSE","C"
"454",950,42,4.1300001,96,23.2,2.47,"FALSE","FALSE","TRUE","FALSE","C"
"455",1100,49,2.5599999,146,57,1.83,"FALSE","FALSE","TRUE","FALSE","C"
"456",1100,117,2.3399999,67,28.6,2.47,"FALSE","FALSE","TRUE","FALSE","C"
"457",1190,48,2.3199999,182,78.4,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"458",1040,41,2.5799999,102,39.5,2.21,"FALSE","FALSE","TRUE","FALSE","C"
"459",810,41,4.1799998,169,40.4,1.8,"FALSE","FALSE","TRUE","FALSE","C"
"460",1030,43,1.45,40,27.6,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"461",1290,50,2.22,12,5.41,4,"FALSE","FALSE","TRUE","FALSE","A"
"462",1050,14,3.0999999,110,35.5,2,"TRUE","FALSE","TRUE","FALSE","C"
"463",1200,65,3.0899999,24,7.77,1.6,"FALSE","FALSE","TRUE","FALSE","C"
"464",1140,17,2.4200001,52,21.5,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
"465",1110,17,3.0799999,84,27.3,3.23,"FALSE","FALSE","TRUE","FALSE","B"
"466",1080,40,1.99,83,41.7,2.5,"FALSE","FALSE","TRUE","FALSE","B"
"467",1330,55,0.31,1,3.23,3.9400001,"FALSE","FALSE","TRUE","FALSE","A"
"468",1150,114,0.91000003,23,25.3,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"469",1130,42,1.28,32,25,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
"470",1060,83,2.6700001,67,25.1,2.95,"FALSE","FALSE","TRUE","FALSE","B"
"471",1080,83,2.54,81,31.9,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
"472",1120,48,3.6900001,192,52,2.8699999,"FALSE","FALSE","TRUE","FALSE","B"
"473",1130,17,4.1100001,96,23.4,3.5799999,"FALSE","FALSE","TRUE","FALSE","A"
"474",990,121,2.24,109,48.7,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
"475",960,41,2.0999999,84,40,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
"476",1180,13,2.6400001,103,39,2.76,"FALSE","FALSE","TRUE","FALSE","B"
"477",970,14,2.5699999,33,12.8,3.1400001,"FALSE","FALSE","TRUE","FALSE","B"
"478",1020,13,2.5699999,29,11.3,3.23,"FALSE","FALSE","TRUE","FALSE","B"
"479",1060,45,2.3599999,80,33.9,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
"480",980,43,3.9100001,167,42.7,1.72,"FALSE","FALSE","TRUE","FALSE","C"
"481",1110,16,3.48,57,16.4,3.5,"FALSE","FALSE","TRUE","FALSE","A"
"482",800,114,3.5,35,10,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"483",1060,14,5.0599999,113,22.3,2.21,"FALSE","FALSE","TRUE","FALSE","C"
"484",1200,55,2.22,39,17.6,2.25,"FALSE","FALSE","TRUE","FALSE","C"
"485",1130,16,2.8199999,67,23.8,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"486",1210,78,4.6900001,190,40.5,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
"487",1080,111,3.75,115,30.7,2.6099999,"FALSE","FALSE","TRUE","FALSE","B"
"488",1040,15,1.86,46,24.7,2.26,"FALSE","FALSE","TRUE","FALSE","C"
"489",1240,99,1.55,17,11,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
"490",1270,14,2.0799999,8,3.85,3.5,"FALSE","FALSE","TRUE","FALSE","A"
"491",1050,47,1.05,38,36.2,2.48,"FALSE","FALSE","TRUE","FALSE","C"
"492",980,81,2.21,37,16.7,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
"493",1130,111,2.54,39,15.4,2.51,"FALSE","FALSE","TRUE","FALSE","B"
"494",1210,50,3.72,29,7.8,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
"495",1050,53,6.9499998,134,19.3,3.1500001,"FALSE","FALSE","TRUE","FALSE","B"
"496",1030,107,7.5999999,207,27.2,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
"497",1240,77,0.15000001,2,13.3,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
"498",1030,45,7,192,27.4,1.84,"FALSE","FALSE","TRUE","FALSE","C"
"499",1110,77,3.3499999,188,56.1,2.0899999,"FALSE","FALSE","TRUE","FALSE","C"
"500",1020,42,2.6700001,30,11.2,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"501",1070,69,4.9099998,127,25.9,2.26,"TRUE","FALSE","TRUE","FALSE","C"
"502",1040,68,3.76,63,16.8,1.8,"FALSE","FALSE","TRUE","FALSE","C"
"503",1000,50,5.0900002,112,22,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
"504",1150,52,0.88,4,4.55,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
"505",1120,41,8.4700003,331,39.1,1.6799999,"FALSE","FALSE","TRUE","FALSE","C"
"506",1090,15,3.8399999,219,57,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
"507",1310,117,1.64,4,2.44,3.05,"FALSE","FALSE","TRUE","FALSE","B"
"508",1080,46,0.88999999,12,13.5,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
"509",960,75,3.1099999,96,30.9,2.77,"FALSE","FALSE","TRUE","FALSE","B"
"510",1050,16,0.1,3,30,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"511",1060,50,4.1700001,68,16.3,3.22,"FALSE","FALSE","TRUE","FALSE","B"
"512",1190,80,1.22,36,29.5,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
"513",1000,47,2.48,93,37.5,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
"514",1180,35,2.48,54,21.8,2.54,"FALSE","FALSE","TRUE","FALSE","B"
"515",1020,48,1.75,27,15.4,1.95,"FALSE","FALSE","TRUE","FALSE","C"
"516",1060,48,0.1,5,50,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"517",1000,45,3.8499999,89,23.1,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
"518",1160,77,2.98,81,27.2,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
"519",1010,48,0.86000001,10,11.6,3.0799999,"FALSE","FALSE","TRUE","FALSE","B"
"520",1210,17,4.5599999,26,5.7,4,"FALSE","FALSE","TRUE","FALSE","A"
"521",1230,15,3.6300001,7,1.93,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
"522",1110,17,2.6600001,75,28.2,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
"523",950,95,0.80000001,13,16.2,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
"524",1040,67,0.050000001,3,60,2.0799999,"FALSE","FALSE","TRUE","FALSE","C"
"525",1010,108,1.61,64,39.8,2.25,"FALSE","FALSE","TRUE","FALSE","C"
"526",1340,46,3.5,4,1.14,4,"FALSE","FALSE","TRUE","FALSE","A"
"527",920,85,3.5999999,158,43.9,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
"528",810,14,3.1099999,132,42.4,1.14,"FALSE","FALSE","TRUE","FALSE","D"
"529",1180,10,3.1099999,14,4.5,1.2,"FALSE","FALSE","TRUE","FALSE","D"
"530",1020,42,0.050000001,4,80,1.8,"FALSE","FALSE","TRUE","FALSE","C"
"531",1010,111,4.0300002,105,26.1,2.4300001,"FALSE","FALSE","TRUE","FALSE","C"
"532",1090,15,3.3399999,88,26.3,2.8,"FALSE","FALSE","TRUE","FALSE","B"
"533",630,115,1.67,87,52.1,2.0699999,"TRUE","FALSE","TRUE","FALSE","C"
"534",1050,74,3.0899999,27,8.74,2,"FALSE","FALSE","TRUE","FALSE","C"
"535",1030,18,3.3099999,158,47.7,1.61,"FALSE","FALSE","TRUE","FALSE","C"
"536",970,86,2.3900001,10,4.18,3.47,"FALSE","FALSE","TRUE","FALSE","B"
"537",880,16,1.88,44,23.4,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
"538",1230,85,2.49,1,0.402,3.8699999,"FALSE","FALSE","TRUE","FALSE","A"
"539",1090,96,2.3900001,38,15.9,3,"FALSE","FALSE","TRUE","FALSE","B"
"540",930,121,1.1799999,15,12.7,2.45,"FALSE","FALSE","TRUE","FALSE","C"
"541",1300,45,2.97,44,14.8,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"542",1170,117,1.9299999,4,2.07,3.28,"FALSE","FALSE","TRUE","FALSE","B"
"543",1010,12,0.91000003,60,65.9,1.75,"TRUE","FALSE","TRUE","FALSE","C"
"544",1030,68,0.73000002,60,82.2,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
"545",900,17,1.54,44,28.6,2.26,"FALSE","FALSE","TRUE","FALSE","C"
"546",1230,107,5.9099998,51,8.63,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"547",950,85,6.0799999,35,5.76,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
"548",990,16,5.3000002,110,20.8,1.62,"FALSE","FALSE","TRUE","FALSE","C"
"549",990,63,0.5,46,92,1.74,"FALSE","FALSE","TRUE","FALSE","C"
"550",1120,52,4.4299998,14,3.16,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
"551",980,126,4.3400002,61,14.1,2.9300001,"FALSE","FALSE","TRUE","FALSE","B"
"552",1030,16,1.85,35,18.9,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
"553",830,15,2.4300001,28,11.5,1.66,"FALSE","FALSE","TRUE","FALSE","C"
"554",1040,14,5.6700001,97,17.1,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"555",900,48,3.75,101,26.9,1.75,"FALSE","FALSE","TRUE","FALSE","C"
"556",1280,84,2.1300001,12,5.63,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
"557",1010,29,2.1199999,45,21.2,1.51,"FALSE","FALSE","TRUE","FALSE","C"
"558",980,78,3.51,53,15.1,1.73,"FALSE","FALSE","TRUE","FALSE","C"
"559",1020,40,5.0500002,70,13.9,2.77,"FALSE","FALSE","TRUE","FALSE","B"
"560",1010,13,5.0999999,154,30.2,1.6900001,"FALSE","FALSE","TRUE","FALSE","C"
"561",960,12,5.0999999,43,8.43,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
"562",1130,75,4.9200001,66,13.4,2.48,"FALSE","FALSE","TRUE","FALSE","C"
"563",950,17,4.4000001,13,2.95,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
"564",980,74,2.5999999,86,33.1,2.3699999,"TRUE","FALSE","TRUE","FALSE","C"
"565",880,17,1.77,12,6.78,3.05,"TRUE","FALSE","TRUE","FALSE","B"
"566",1090,13,0.56,30,53.6,3.3,"FALSE","FALSE","TRUE","FALSE","B"
"567",940,68,0.1,3,30,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
"568",1120,42,0.1,5,50,2.45,"FALSE","FALSE","TRUE","FALSE","C"
"569",930,48,4,135,33.8,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"570",970,43,0.1,4,40,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
"571",1220,18,3.1300001,8,2.56,3.3800001,"FALSE","FALSE","TRUE","FALSE","B"
"572",1130,94,1.59,51,32.1,1.91,"FALSE","FALSE","TRUE","FALSE","C"
"573",1010,13,1.42,31,21.8,2,"FALSE","FALSE","TRUE","FALSE","C"
"574",1120,17,2.8099999,5,1.78,3.52,"FALSE","FALSE","TRUE","FALSE","A"
"575",1160,49,2.78,4,1.44,3.6099999,"FALSE","FALSE","TRUE","FALSE","A"
"576",1370,73,2.6199999,13,4.96,3.23,"FALSE","FALSE","TRUE","FALSE","B"
"577",960,92,2.6500001,42,15.8,3.03,"TRUE","FALSE","TRUE","FALSE","B"
"578",1030,14,2.73,59,21.6,0.85000002,"FALSE","FALSE","TRUE","FALSE","D"
"579",1160,42,3.8900001,36,9.25,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"580",1180,15,2.46,44,17.9,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"581",1080,17,4.04,63,15.6,1.17,"FALSE","FALSE","TRUE","FALSE","D"
"582",950,13,1.59,18,11.3,2.8399999,"FALSE","FALSE","TRUE","FALSE","B"
"583",1170,14,1.71,4,2.34,3.28,"FALSE","FALSE","TRUE","FALSE","B"
"584",940,73,6,281,46.8,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
"585",1090,38,6.5,71,10.9,1.92,"FALSE","FALSE","TRUE","FALSE","C"
"586",1270,116,6,1,0.167,3.8399999,"FALSE","FALSE","TRUE","FALSE","A"
"587",1320,119,4.5900002,17,3.7,3.21,"FALSE","FALSE","TRUE","FALSE","B"
"588",910,15,4.8400002,133,27.5,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"589",880,40,1.7,31,18.2,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
